transaction_id,account_id,counterparty_account_id,timestamp,amount,merchant_category,channel,device_id,ip_address,phone,email,balance,account_created_at,label
T000000139,A000359,A000350,2025-01-09 09:52:42.490622655+00:00,452.08,electronics,web,D00079,10.0.1.190,+1-555-7805,user99464@example.com,1192.35,2017-06-26 09:52:42.490622655+00:00,0
T000000140,A000114,A000449,2025-01-09 11:19:50.997749437+00:00,37.13,utilities,card,D00004,10.0.0.145,+1-555-8715,user45147@example.com,329.64,2023-02-27 11:19:50.997749437+00:00,0
T000000141,A000035,A000051,2025-01-09 12:46:59.504876219+00:00,9.12,retail,web,D00149,10.0.1.82,+1-555-5211,user2254@example.com,6193.67,2016-03-10 12:46:59.504876219+00:00,0
T000000142,A000243,A000321,2025-01-09 14:14:08.012003+00:00,2.91,utilities,web,D00201,10.0.1.204,+1-555-3113,user99413@example.com,2371.95,2021-06-11 14:14:08.012003+00:00,0
T000000143,A000040,A000183,2025-01-09 15:41:16.519129782+00:00,32.06,travel,wire,D00038,10.0.1.210,+1-555-0826,user31979@example.com,924.46,2024-05-07 15:41:16.519129782+00:00,0
T000000144,A000056,A000452,2025-01-09 17:08:25.026256564+00:00,10.88,retail,transfer,D00221,10.0.1.67,+1-555-3087,user26812@example.com,289.13,2021-06-27 17:08:25.026256564+00:00,0
T000000145,A000233,A000276,2025-01-09 18:35:33.533383345+00:00,16.19,utilities,web,D00238,10.0.1.214,+1-555-4406,user12501@example.com,1159.4,2015-03-27 18:35:33.533383345+00:00,0
T000000146,A000407,A000301,2025-01-09 20:02:42.040510127+00:00,13.3,travel,transfer,D00217,10.0.1.132,+1-555-0837,user76238@example.com,836.83,2020-09-08 20:02:42.040510127+00:00,0
T000000147,A000497,A000377,2025-01-09 21:29:50.547636909+00:00,21.31,utilities,card,D00180,10.0.1.0,+1-555-3298,user18457@example.com,1276.07,2024-06-03 21:29:50.547636909+00:00,0
T000000148,A000313,A000121,2025-01-09 22:56:59.054763690+00:00,71.23,utilities,card,D00112,10.0.0.62,+1-555-9285,user96447@example.com,237.2,2021-04-14 22:56:59.054763690+00:00,0
T000000149,A000138,A000271,2025-01-10 00:24:07.561890472+00:00,28.7,retail,web,D00050,10.0.1.170,+1-555-2624,user21600@example.com,918.0,2017-09-14 00:24:07.561890472+00:00,0
T000000150,A000164,A000386,2025-01-10 01:51:16.069017254+00:00,20.93,electronics,transfer,D00228,10.0.0.143,+1-555-3930,user7238@example.com,963.86,2024-06-17 01:51:16.069017254+00:00,0
T000000151,A000306,A000388,2025-01-10 03:18:24.576144036+00:00,8.71,electronics,card,D00132,10.0.1.112,+1-555-6435,user62689@example.com,1148.46,2016-01-01 03:18:24.576144036+00:00,0
T000000152,A000086,A000113,2025-01-10 04:45:33.083270817+00:00,4.6,travel,card,D00113,10.0.1.66,+1-555-8849,user20591@example.com,1108.8,2017-07-01 04:45:33.083270817+00:00,0
T000000153,A000259,A000418,2025-01-10 06:12:41.590397599+00:00,15.08,retail,web,D00097,10.0.0.180,+1-555-9217,user27210@example.com,1396.61,2017-07-05 06:12:41.590397599+00:00,0
T000000154,A000384,A000081,2025-01-10 07:39:50.097524381+00:00,23.25,electronics,card,D00054,10.0.1.131,+1-555-8123,user10520@example.com,4523.05,2017-07-01 07:39:50.097524381+00:00,0
T000000155,A000421,A000132,2025-01-10 09:06:58.604651162+00:00,143.73,utilities,card,D00095,10.0.1.72,+1-555-1465,user66418@example.com,887.13,2023-07-02 09:06:58.604651162+00:00,0
T000000156,A000029,A000428,2025-01-10 10:34:07.111777944+00:00,27.95,retail,web,D00199,10.0.1.116,+1-555-1115,user22013@example.com,646.18,2017-01-05 10:34:07.111777944+00:00,0
T000000157,A000144,A000308,2025-01-10 12:01:15.618904726+00:00,65.55,gaming,wire,D00139,10.0.1.220,+1-555-7416,user73806@example.com,336.34,2022-12-05 12:01:15.618904726+00:00,0
T000000158,A000127,A000271,2025-01-10 13:28:24.126031507+00:00,14.89,travel,card,D00098,10.0.0.137,+1-555-8854,user25946@example.com,889.9,2023-06-21 13:28:24.126031507+00:00,0
T000000159,A000277,A000278,2025-01-10 14:55:32.633158289+00:00,7.5,retail,card,D00027,10.0.1.126,+1-555-6217,user40191@example.com,436.59,2024-08-04 14:55:32.633158289+00:00,0
T000000160,A000092,A000484,2025-01-10 16:22:41.140285071+00:00,9.35,retail,card,D00103,10.0.0.19,+1-555-9143,user49193@example.com,2887.3,2023-07-28 16:22:41.140285071+00:00,0
T000000161,A000475,A000113,2025-01-10 17:49:49.647411853+00:00,11.88,retail,card,D00053,10.0.1.98,+1-555-6670,user53632@example.com,1240.31,2023-09-11 17:49:49.647411853+00:00,0
T000000162,A000458,A000149,2025-01-10 19:16:58.154538634+00:00,206.12,crypto,transfer,D00099,10.0.0.77,+1-555-3509,user82789@example.com,2840.04,2016-03-10 19:16:58.154538634+00:00,0
T000000163,A000166,A000244,2025-01-10 20:44:06.661665416+00:00,10.79,retail,card,D00037,10.0.0.110,+1-555-8451,user13209@example.com,4326.69,2024-05-23 20:44:06.661665416+00:00,0
T000000164,A000203,A000422,2025-01-10 22:11:15.168792198+00:00,56.74,utilities,card,D00236,10.0.0.97,+1-555-7574,user22784@example.com,670.45,2018-07-20 22:11:15.168792198+00:00,0
T000000165,A000219,A000274,2025-01-10 23:38:23.675918979+00:00,9.95,utilities,wire,D00043,10.0.1.159,+1-555-3754,user75263@example.com,1014.46,2024-06-19 23:38:23.675918979+00:00,0
T000000166,A000021,A000362,2025-01-11 01:05:32.183045761+00:00,62.28,retail,transfer,D00031,10.0.0.186,+1-555-5894,user85549@example.com,3886.83,2015-06-05 01:05:32.183045761+00:00,0
T000000167,A000444,A000408,2025-01-11 02:32:40.690172543+00:00,36.05,utilities,card,D00163,10.0.0.194,+1-555-5795,user41911@example.com,1558.34,2019-05-27 02:32:40.690172543+00:00,0
T000000168,A000389,A000446,2025-01-11 03:59:49.197299324+00:00,20.98,utilities,card,D00085,10.0.0.180,+1-555-0990,user571@example.com,2032.88,2019-11-16 03:59:49.197299324+00:00,0
T000000169,A000166,A000230,2025-01-11 05:26:57.704426106+00:00,23.55,retail,transfer,D00249,10.0.1.56,+1-555-2768,user83463@example.com,3060.65,2024-03-28 05:26:57.704426106+00:00,0
T000000170,A000273,A000228,2025-01-11 06:54:06.211552888+00:00,12.75,utilities,web,D00101,10.0.1.201,+1-555-2277,user61154@example.com,2744.11,2016-05-08 06:54:06.211552888+00:00,0
T000000171,A000190,A000040,2025-01-11 08:21:14.718679669+00:00,38.32,electronics,wire,D00162,10.0.1.82,+1-555-2842,user52621@example.com,1859.92,2020-10-07 08:21:14.718679669+00:00,0
T000000172,A000114,A000040,2025-01-11 09:48:23.225806451+00:00,15.56,gaming,card,D00208,10.0.0.50,+1-555-5256,user38912@example.com,4093.23,2023-08-11 09:48:23.225806451+00:00,0
T000000173,A000152,A000243,2025-01-11 11:15:31.732933233+00:00,7.2,retail,transfer,D00246,10.0.1.1,+1-555-5132,user69676@example.com,1268.25,2017-12-06 11:15:31.732933233+00:00,0
T000000174,A000053,A000374,2025-01-11 12:42:40.240060015+00:00,6.84,utilities,card,D00202,10.0.0.53,+1-555-8582,user28854@example.com,2029.47,2015-08-06 12:42:40.240060015+00:00,0
T000000175,A000404,A000418,2025-01-11 14:09:48.747186796+00:00,29.15,utilities,card,D00144,10.0.0.82,+1-555-0073,user35858@example.com,1162.81,2024-11-07 14:09:48.747186796+00:00,0
T000000176,A000327,A000204,2025-01-11 15:36:57.254313578+00:00,119.0,utilities,transfer,D00203,10.0.0.98,+1-555-8244,user76890@example.com,3030.37,2022-12-29 15:36:57.254313578+00:00,0
T000000177,A000465,A000285,2025-01-11 17:04:05.761440360+00:00,28.79,utilities,transfer,D00070,10.0.1.92,+1-555-2481,user37176@example.com,764.63,2018-08-21 17:04:05.761440360+00:00,0
T000000178,A000003,A000406,2025-01-11 18:31:14.268567141+00:00,21.79,retail,card,D00217,10.0.1.181,+1-555-3511,user94649@example.com,348.53,2024-05-20 18:31:14.268567141+00:00,0
T000000179,A000315,A000159,2025-01-11 19:58:22.775693923+00:00,32.65,gaming,card,D00218,10.0.0.123,+1-555-1516,user43650@example.com,2261.85,2017-06-16 19:58:22.775693923+00:00,0
T000000180,A000280,A000079,2025-01-11 21:25:31.282820705+00:00,90.56,electronics,transfer,D00095,10.0.1.215,+1-555-0133,user56240@example.com,592.23,2018-12-03 21:25:31.282820705+00:00,0
T000000181,A000311,A000460,2025-01-11 22:52:39.789947486+00:00,30.55,retail,card,D00016,10.0.0.132,+1-555-1198,user63603@example.com,547.09,2019-08-28 22:52:39.789947486+00:00,0
T000000182,A000494,A000273,2025-01-12 00:19:48.297074268+00:00,16.27,retail,card,D00171,10.0.0.153,+1-555-2244,user69899@example.com,3684.7,2021-09-27 00:19:48.297074268+00:00,0
T000000183,A000195,A000077,2025-01-12 01:46:56.804201050+00:00,74.16,utilities,card,D00025,10.0.0.63,+1-555-3846,user50653@example.com,2901.62,2020-04-07 01:46:56.804201050+00:00,0
T000000184,A000070,A000125,2025-01-12 03:14:05.311327832+00:00,37.67,gaming,card,D00004,10.0.0.23,+1-555-3117,user36300@example.com,1018.41,2024-03-08 03:14:05.311327832+00:00,0
T000000185,A000006,A000163,2025-01-12 04:41:13.818454613+00:00,113.95,retail,transfer,D00236,10.0.1.53,+1-555-1043,user80427@example.com,117.17,2017-09-21 04:41:13.818454613+00:00,0
T000000186,A000246,A000100,2025-01-12 06:08:22.325581395+00:00,171.93,utilities,wire,D00102,10.0.1.145,+1-555-3379,user71610@example.com,2052.04,2018-11-20 06:08:22.325581395+00:00,1
T000000187,A000086,A000218,2025-01-12 07:35:30.832708177+00:00,7.21,utilities,web,D00162,10.0.0.58,+1-555-1542,user5479@example.com,2275.61,2019-09-23 07:35:30.832708177+00:00,0
T000000188,A000070,A000406,2025-01-12 09:02:39.339834958+00:00,6.25,electronics,web,D00220,10.0.1.26,+1-555-6837,user62521@example.com,2025.25,2017-03-14 09:02:39.339834958+00:00,0
T000000189,A000073,A000368,2025-01-12 10:29:47.846961740+00:00,127.86,travel,card,D00232,10.0.0.172,+1-555-6687,user90054@example.com,1952.14,2019-12-07 10:29:47.846961740+00:00,0
T000000190,A000138,A000458,2025-01-12 11:56:56.354088522+00:00,137.51,gaming,web,D00239,10.0.0.196,+1-555-0627,user55999@example.com,1158.51,2020-12-27 11:56:56.354088522+00:00,0
T000000191,A000057,A000417,2025-01-12 13:24:04.861215303+00:00,20.5,gaming,card,D00033,10.0.1.188,+1-555-6513,user92603@example.com,964.51,2017-01-06 13:24:04.861215303+00:00,0
T000000192,A000242,A000155,2025-01-12 14:51:13.368342085+00:00,16.72,travel,transfer,D00080,10.0.0.201,+1-555-9083,user39024@example.com,552.84,2015-09-10 14:51:13.368342085+00:00,0
T000000193,A000327,A000029,2025-01-12 16:18:21.875468867+00:00,105.79,travel,transfer,D00192,10.0.0.226,+1-555-9450,user24407@example.com,766.69,2016-08-29 16:18:21.875468867+00:00,0
T000000194,A000144,A000075,2025-01-12 17:45:30.382595648+00:00,8.11,retail,transfer,D00007,10.0.1.87,+1-555-0566,user49876@example.com,1732.27,2019-11-30 17:45:30.382595648+00:00,0
T000000195,A000068,A000396,2025-01-12 19:12:38.889722430+00:00,10.03,travel,card,D00058,10.0.1.191,+1-555-9202,user10077@example.com,1755.21,2021-05-02 19:12:38.889722430+00:00,0
T000000196,A000286,A000170,2025-01-12 20:39:47.396849212+00:00,46.68,electronics,transfer,D00128,10.0.1.113,+1-555-4069,user6466@example.com,2519.61,2023-09-15 20:39:47.396849212+00:00,0
T000000197,A000042,A000360,2025-01-12 22:06:55.903975994+00:00,16.53,electronics,web,D00085,10.0.0.246,+1-555-8739,user57185@example.com,434.79,2020-11-12 22:06:55.903975994+00:00,0
T000000198,A000368,A000228,2025-01-12 23:34:04.411102775+00:00,24.41,electronics,card,D00043,10.0.0.152,+1-555-2037,user2963@example.com,355.18,2016-09-19 23:34:04.411102775+00:00,0
T000000199,A000191,A000447,2025-01-13 01:01:12.918229557+00:00,20.83,gaming,card,D00224,10.0.0.89,+1-555-6909,user6417@example.com,988.55,2017-01-11 01:01:12.918229557+00:00,0
T000000200,A000204,A000254,2025-01-13 02:28:21.425356339+00:00,34.38,electronics,card,D00111,10.0.0.61,+1-555-8027,user45529@example.com,592.32,2023-09-25 02:28:21.425356339+00:00,0
T000000201,A000124,A000450,2025-01-13 03:55:29.932483120+00:00,100.23,electronics,card,D00102,10.0.1.123,+1-555-2665,user22971@example.com,1554.31,2019-07-31 03:55:29.932483120+00:00,0
T000000202,A000141,A000125,2025-01-13 05:22:38.439609902+00:00,26.86,retail,card,D00164,10.0.1.112,+1-555-7374,user17965@example.com,469.7,2018-05-05 05:22:38.439609902+00:00,0
T000000203,A000072,A000388,2025-01-13 06:49:46.946736684+00:00,46.71,utilities,wire,D00167,10.0.0.176,+1-555-1781,user50756@example.com,3443.3,2018-03-01 06:49:46.946736684+00:00,0
T000000204,A000279,A000261,2025-01-13 08:16:55.453863465+00:00,3.16,retail,wire,D00123,10.0.1.213,+1-555-7096,user32774@example.com,693.92,2016-04-14 08:16:55.453863465+00:00,0
T000000205,A000073,A000095,2025-01-13 09:44:03.960990247+00:00,23.37,electronics,card,D00221,10.0.1.227,+1-555-9494,user61381@example.com,4789.3,2024-04-05 09:44:03.960990247+00:00,0
T000000206,A000340,A000116,2025-01-13 11:11:12.468117029+00:00,10.56,retail,wire,D00073,10.0.1.54,+1-555-2992,user42559@example.com,2037.42,2020-05-18 11:11:12.468117029+00:00,0
T000000207,A000128,A000156,2025-01-13 12:38:20.975243810+00:00,7.25,gaming,transfer,D00217,10.0.0.131,+1-555-9596,user19430@example.com,575.83,2024-01-22 12:38:20.975243810+00:00,0
T000000208,A000282,A000077,2025-01-13 14:05:29.482370592+00:00,10.19,travel,web,D00217,10.0.0.253,+1-555-6671,user70430@example.com,7156.64,2017-10-14 14:05:29.482370592+00:00,0
T000000209,A000268,A000468,2025-01-13 15:32:37.989497374+00:00,17.56,electronics,wire,D00002,10.0.1.155,+1-555-5044,user93273@example.com,1656.33,2019-09-17 15:32:37.989497374+00:00,0
T000000210,A000316,A000106,2025-01-13 16:59:46.496624156+00:00,460.67,utilities,wire,D00222,10.0.0.188,+1-555-3272,user72695@example.com,1529.8,2020-09-12 16:59:46.496624156+00:00,1
T000000211,A000379,A000299,2025-01-13 18:26:55.003750937+00:00,6.51,gaming,web,D00039,10.0.0.246,+1-555-5484,user18132@example.com,1271.34,2016-11-05 18:26:55.003750937+00:00,0
T000000212,A000280,A000285,2025-01-13 19:54:03.510877719+00:00,25.3,travel,card,D00121,10.0.1.10,+1-555-9839,user55757@example.com,1945.44,2016-07-29 19:54:03.510877719+00:00,0
T000000213,A000426,A000269,2025-01-13 21:21:12.018004501+00:00,15.12,travel,card,D00229,10.0.1.165,+1-555-0053,user15365@example.com,2039.25,2021-11-08 21:21:12.018004501+00:00,0
T000000214,A000129,A000313,2025-01-13 22:48:20.525131282+00:00,17.68,utilities,wire,D00048,10.0.0.205,+1-555-8662,user2600@example.com,670.5,2016-11-18 22:48:20.525131282+00:00,0
T000000215,A000375,A000457,2025-01-14 00:15:29.032258064+00:00,66.87,utilities,card,D00140,10.0.0.91,+1-555-1485,user16231@example.com,1129.08,2015-06-10 00:15:29.032258064+00:00,0
T000000216,A000171,A000483,2025-01-14 01:42:37.539384846+00:00,42.02,gaming,card,D00194,10.0.1.0,+1-555-8762,user80952@example.com,1469.33,2024-06-30 01:42:37.539384846+00:00,0
T000000217,A000314,A000437,2025-01-14 03:09:46.046511628+00:00,93.45,gaming,card,D00120,10.0.1.60,+1-555-5459,user92952@example.com,2134.94,2017-06-08 03:09:46.046511628+00:00,0
T000000218,A000245,A000229,2025-01-14 04:36:54.553638409+00:00,21.02,utilities,web,D00019,10.0.1.211,+1-555-8989,user59720@example.com,2164.08,2023-11-11 04:36:54.553638409+00:00,0
T000000219,A000453,A000363,2025-01-14 06:04:03.060765191+00:00,12.23,utilities,card,D00016,10.0.0.56,+1-555-1817,user87877@example.com,1527.88,2017-03-22 06:04:03.060765191+00:00,0
T000000220,A000135,A000092,2025-01-14 07:31:11.567891973+00:00,82.93,retail,transfer,D00140,10.0.1.183,+1-555-0477,user40963@example.com,862.42,2018-03-28 07:31:11.567891973+00:00,1
T000000221,A000259,A000441,2025-01-14 08:58:20.075018754+00:00,31.26,utilities,card,D00006,10.0.1.146,+1-555-4787,user3304@example.com,827.76,2016-09-13 08:58:20.075018754+00:00,0
T000000222,A000082,A000097,2025-01-14 10:25:28.582145536+00:00,29.27,gaming,transfer,D00003,10.0.1.99,+1-555-7781,user90422@example.com,516.36,2019-04-17 10:25:28.582145536+00:00,0
T000000223,A000316,A000056,2025-01-14 11:52:37.089272318+00:00,8.29,crypto,web,D00238,10.0.0.117,+1-555-7949,user72661@example.com,2151.85,2022-06-23 11:52:37.089272318+00:00,0
T000000224,A000018,A000414,2025-01-14 13:19:45.596399099+00:00,26.86,electronics,web,D00133,10.0.0.103,+1-555-7644,user65880@example.com,818.29,2018-01-30 13:19:45.596399099+00:00,0
T000000225,A000205,A000378,2025-01-14 14:46:54.103525881+00:00,30.82,electronics,card,D00118,10.0.0.213,+1-555-8007,user7348@example.com,1148.94,2021-09-20 14:46:54.103525881+00:00,0
T000000226,A000004,A000069,2025-01-14 16:14:02.610652663+00:00,304.14,utilities,card,D00025,10.0.0.91,+1-555-7754,user96259@example.com,1620.02,2024-09-13 16:14:02.610652663+00:00,0
T000000227,A000163,A000482,2025-01-14 17:41:11.117779444+00:00,160.27,gaming,transfer,D00196,10.0.1.71,+1-555-8616,user7531@example.com,1343.65,2023-10-31 17:41:11.117779444+00:00,0
T000000228,A000242,A000055,2025-01-14 19:08:19.624906226+00:00,10.45,retail,transfer,D00127,10.0.1.120,+1-555-1705,user1548@example.com,1333.43,2016-05-03 19:08:19.624906226+00:00,0
T000000229,A000165,A000024,2025-01-14 20:35:28.132033008+00:00,18.4,crypto,card,D00055,10.0.0.239,+1-555-2357,user7602@example.com,649.39,2021-03-22 20:35:28.132033008+00:00,0
T000000230,A000192,A000477,2025-01-14 22:02:36.639159790+00:00,5.68,retail,wire,D00188,10.0.1.89,+1-555-0034,user94106@example.com,1660.86,2023-07-30 22:02:36.639159790+00:00,0
T000000231,A000074,A000111,2025-01-14 23:29:45.146286571+00:00,13.59,travel,transfer,D00059,10.0.1.133,+1-555-4318,user82962@example.com,1042.88,2024-08-27 23:29:45.146286571+00:00,0
T000000232,A000357,A000117,2025-01-15 00:56:53.653413353+00:00,33.64,crypto,card,D00125,10.0.1.200,+1-555-2628,user11317@example.com,1249.98,2024-08-09 00:56:53.653413353+00:00,0
T000000233,A000398,A000396,2025-01-15 02:24:02.160540135+00:00,81.93,gaming,web,D00140,10.0.1.88,+1-555-6268,user42743@example.com,3382.51,2017-07-11 02:24:02.160540135+00:00,0
T000000234,A000227,A000303,2025-01-15 03:51:10.667666916+00:00,11.83,retail,transfer,D00069,10.0.0.116,+1-555-5528,user52845@example.com,2006.72,2023-09-18 03:51:10.667666916+00:00,0
T000000235,A000027,A000260,2025-01-15 05:18:19.174793698+00:00,12.75,retail,transfer,D00219,10.0.0.65,+1-555-5810,user55702@example.com,848.4,2017-01-06 05:18:19.174793698+00:00,0
T000000236,A000031,A000494,2025-01-15 06:45:27.681920480+00:00,2.87,electronics,card,D00175,10.0.1.214,+1-555-6587,user20183@example.com,1189.0,2019-06-11 06:45:27.681920480+00:00,0
T000000237,A000337,A000043,2025-01-15 08:12:36.189047261+00:00,20.85,crypto,card,D00072,10.0.1.130,+1-555-9990,user3081@example.com,4815.28,2022-11-20 08:12:36.189047261+00:00,0
T000000238,A000464,A000462,2025-01-15 09:39:44.696174043+00:00,8.48,utilities,card,D00039,10.0.1.168,+1-555-1064,user3091@example.com,1047.43,2016-01-15 09:39:44.696174043+00:00,0
T000000239,A000432,A000133,2025-01-15 11:06:53.203300825+00:00,14.45,gaming,card,D00082,10.0.0.211,+1-555-2762,user90089@example.com,1382.85,2020-02-18 11:06:53.203300825+00:00,0
T000000240,A000202,A000311,2025-01-15 12:34:01.710427607+00:00,10.21,gaming,card,D00116,10.0.0.78,+1-555-4175,user62175@example.com,2278.6,2021-01-31 12:34:01.710427607+00:00,0
T000000241,A000248,A000162,2025-01-15 14:01:10.217554388+00:00,22.33,electronics,web,D00137,10.0.1.42,+1-555-0713,user98202@example.com,1591.06,2018-04-26 14:01:10.217554388+00:00,0
T000000242,A000081,A000146,2025-01-15 15:28:18.724681170+00:00,33.71,retail,wire,D00222,10.0.1.228,+1-555-8185,user86030@example.com,994.01,2018-06-17 15:28:18.724681170+00:00,1
T000000243,A000035,A000160,2025-01-15 16:55:27.231807952+00:00,5.66,utilities,card,D00010,10.0.0.108,+1-555-3878,user23517@example.com,738.97,2017-08-13 16:55:27.231807952+00:00,0
T000000244,A000382,A000279,2025-01-15 18:22:35.738934733+00:00,206.28,travel,web,D00169,10.0.0.234,+1-555-1667,user8977@example.com,1328.65,2018-11-22 18:22:35.738934733+00:00,0
T000000245,A000214,A000438,2025-01-15 19:49:44.246061515+00:00,6.77,retail,card,D00094,10.0.0.211,+1-555-5180,user65651@example.com,2267.46,2015-05-10 19:49:44.246061515+00:00,0
T000000246,A000248,A000056,2025-01-15 21:16:52.753188297+00:00,8.19,travel,card,D00083,10.0.0.129,+1-555-1919,user22490@example.com,3853.43,2020-11-13 21:16:52.753188297+00:00,0
T000000247,A000171,A000331,2025-01-15 22:44:01.260315078+00:00,153.99,gaming,transfer,D00139,10.0.1.152,+1-555-3872,user67880@example.com,414.77,2023-01-06 22:44:01.260315078+00:00,0
T000000248,A000156,A000430,2025-01-16 00:11:09.767441860+00:00,448.12,electronics,transfer,D00208,10.0.0.242,+1-555-6444,user96754@example.com,5487.5,2023-10-02 00:11:09.767441860+00:00,0
T000000249,A000492,A000367,2025-01-16 01:38:18.274568642+00:00,7.6,retail,card,D00001,10.0.1.207,+1-555-3193,user96628@example.com,1063.45,2022-07-23 01:38:18.274568642+00:00,0
